track_name,track_artist,track_popularity,track_album_name,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,release_year,duration_sec
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,81,All Your Fault: Pt. 2,School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,2017,163.87
Perfect,Ed Sheeran,86,÷ (Deluxe),School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,2017,263.4
HandClap,Fitz and The Tantrums,67,Fitz and The Tantrums (Deluxe Edition),School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,2017,193.25
Tennessee Whiskey,Chris Stapleton,77,Traveller,School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,2015,293.29
Feels Like Summer,Childish Gambino,71,Summer Pack,School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.554,0.596,7,-8.214,1,0.13,0.162,0.00482,0.0805,0.255,165.728,2018,297.4
ZEZE (feat. Travis Scott & Offset),Kodak Black,56,ZEZE (feat. Travis Scott & Offset),School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.863,0.627,8,-5.708,0,0.206,0.0485,2.72e-06,0.0968,0.47,98.042,2018,229.09
Pure Water (with Migos),Mustard,10,Pure Water (with Migos),School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.684,0.552,0,-5.505,1,0.112,0.191,0.0,0.318,0.133,201.97,2019,194.52
Suave (Remix),El Alfa,62,Suave (Remix),Los Cangri,latin,latin hip hop,0.873,0.913,2,-2.612,1,0.0783,0.128,0.00223,0.0656,0.433,120.006,2018,305.5
Sola,Manuel Turizo,66,Sola,Los Cangri,latin,latin hip hop,0.704,0.706,11,-5.233,0,0.111,0.483,0.0,0.0965,0.856,92.965,2018,195.04
Callao,Wisin & Yandel,64,"Los Campeones del Pueblo ""The Big Leagues""",Los Cangri,latin,latin hip hop,0.73,0.836,3,-4.277,0,0.0409,0.0073,0.0,0.0371,0.879,92.043,2018,219.95
Hoy (feat. Bad Bunny),Nengo Flow,59,Real G4 Life Vol. 3,Los Cangri,latin,latin hip hop,0.675,0.681,5,-4.495,0,0.151,0.23,0.0,0.132,0.553,141.87,2017,234.27
Estamos Clear,Miky Woodz,54,EL OG,Los Cangri,latin,latin hip hop,0.853,0.66,9,-4.065,1,0.156,0.173,0.0,0.506,0.689,149.992,2018,275.19
Cuando Perriabas,Bad Bunny,72,X 100PRE,Los Cangri,latin,latin hip hop,0.787,0.705,0,-7.582,1,0.0695,0.137,1.06e-06,0.108,0.499,81.998,2018,188.65
La Romana,Bad Bunny,77,X 100PRE,Los Cangri,latin,latin hip hop,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,2018,300.58
Asesina - Remix,Brytiago,74,Asesina (Remix),Los Cangri,latin,latin hip hop,0.825,0.69,10,-4.252,0,0.226,0.589,0.0,0.413,0.516,94.194,2018,327.47
"Banda De Camión (Remix) [feat. Farruko, De La Ghetto, Bryant Myers, Zion, Noriel & Villano Sam]",El Alfa,56,"Banda De Camión (Remix) [feat. Farruko, De La Ghetto, Bryant Myers, Zion, Noriel & Villano Sam]",Los Cangri,latin,latin hip hop,0.544,0.978,1,-2.479,1,0.105,0.0201,0.00236,0.84,0.732,120.069,2017,357.05
Millones,Arcangel,51,Millones,Los Cangri,latin,latin hip hop,0.858,0.703,11,-5.318,1,0.137,0.0636,0.0,0.121,0.293,129.962,2018,334.15
Antes de Morirme,Miky Woodz,58,Before Famous,Los Cangri,latin,latin hip hop,0.85,0.652,0,-4.443,1,0.115,0.231,0.0,0.173,0.496,147.961,2017,221.25
Culpables,KAROL G,73,Culpables,Los Cangri,latin,latin hip hop,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,2018,226.63
Como Antes,Bad Bunny,70,X 100PRE,Los Cangri,latin,latin hip hop,0.767,0.379,0,-10.348,1,0.0385,0.668,0.000145,0.217,0.252,103.956,2018,230.58
Booty,C. Tangana,71,Booty,Los Cangri,latin,latin hip hop,0.825,0.771,1,-4.116,1,0.0804,0.0167,2.04e-06,0.0901,0.718,102.927,2018,173.37
¿Cual es tu plan?,Bad Bunny,11,¿Cual es tu plan?,Los Cangri,latin,latin hip hop,0.822,0.601,5,-5.418,0,0.297,0.415,0.0,0.0797,0.872,96.123,2018,243.7
Reggaetón en lo Oscuro,Wisin & Yandel,4,Reggaetón en lo Oscuro,Los Cangri,latin,latin hip hop,0.744,0.894,1,-3.685,1,0.0769,0.0627,3.71e-06,0.108,0.729,92.018,2018,208.95
PPP,Kevin Roldan,72,PPP,Los Cangri,latin,latin hip hop,0.786,0.65,4,-6.839,1,0.109,0.363,8.17e-05,0.122,0.712,92.975,2018,129.04
Sin Culpa (feat. DrefQuila),Duki,69,Sin Culpa (feat. DrefQuila),Los Cangri,latin,latin hip hop,0.641,0.652,8,-8.575,0,0.264,0.42,1.74e-06,0.094,0.406,175.022,2018,244.77
Si Tú,Justin Quiles,55,Si Tú,Los Cangri,latin,latin hip hop,0.653,0.697,10,-4.733,0,0.235,0.276,0.0,0.0689,0.472,187.764,2018,228.51
Te Amare,Yandel,0,Te Amare,Los Cangri,latin,latin hip hop,0.765,0.613,9,-5.58,0,0.0361,0.0597,0.000458,0.129,0.284,97.04,2018,241.81
TELÉFONO,Aitana,62,TELÉFONO,Los Cangri,latin,latin hip hop,0.691,0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,2018,163.29
Mi Gente,J Balvin,18,Mi Gente,Los Cangri,latin,latin hip hop,0.543,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,2017,189.44
SAD!,XXXTENTACION,87,?,Los Cangri,latin,latin hip hop,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,2018,166.61
Mwaka Moon - Remix,Kalash,62,Mwaka Moon (Remix),Los Cangri,latin,latin hip hop,0.768,0.556,1,-7.146,0,0.0739,0.0942,1.42e-05,0.107,0.24,155.07,2018,237.18
Giovane Fuoriclasse,Capo Plaza,0,Giovane Fuoriclasse,Los Cangri,latin,latin hip hop,0.555,0.702,1,-5.002,1,0.26,0.518,0.0,0.086,0.0883,133.036,2017,221.96
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,69,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Los Cangri,latin,latin hip hop,0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054,2016,264.0
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,75,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Los Cangri,latin,latin hip hop,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,2018,201.53
Árabe,Papichamp,55,Árabe,Los Cangri,latin,latin hip hop,0.682,0.674,6,-5.666,1,0.237,0.123,0.0,0.271,0.637,199.989,2018,187.21
El Desorden,Ozuna,64,El Desorden,Los Cangri,latin,latin hip hop,0.838,0.81,9,-3.175,0,0.0891,0.22,1.31e-05,0.0817,0.889,164.04,2017,190.24
Fumo Da Solo,Izi,1,Fumo Da Solo,Los Cangri,latin,latin hip hop,0.724,0.605,7,-8.14,0,0.0544,0.0626,0.0,0.108,0.52,140.091,2018,221.57
Machika,J Balvin,59,Machika,Los Cangri,latin,latin hip hop,0.618,0.836,9,-3.362,1,0.379,0.0474,0.0,0.172,0.54,212.058,2018,181.73
Me Ama Me Odia,Ozuna,7,Me Ama Me Odia,Los Cangri,latin,latin hip hop,0.737,0.699,6,-5.804,0,0.15,0.222,1.52e-05,0.0785,0.42,135.998,2016,325.26
NI BIEN NI MAL,Bad Bunny,79,X 100PRE,Los Cangri,latin,latin hip hop,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,2018,236.22
200 Mph,Bad Bunny,73,X 100PRE,Los Cangri,latin,latin hip hop,0.85,0.5,8,-6.708,1,0.0665,0.0139,0.000384,0.0947,0.816,160.02,2018,170.51
¿Quien Tu Eres?,Bad Bunny,71,X 100PRE,Los Cangri,latin,latin hip hop,0.727,0.58,2,-6.804,0,0.136,0.185,3.58e-06,0.125,0.325,137.048,2018,159.23
Tenemos Que Hablar,Bad Bunny,68,X 100PRE,Los Cangri,latin,latin hip hop,0.855,0.512,11,-8.165,1,0.0534,0.146,0.000854,0.107,0.144,146.075,2018,224.51
Ser Bichote,Bad Bunny,68,X 100PRE,Los Cangri,latin,latin hip hop,0.785,0.626,4,-8.03,0,0.0675,0.158,4.6e-06,0.181,0.183,154.946,2018,193.21
Si Estuviésemos Juntos,Bad Bunny,79,X 100PRE,Los Cangri,latin,latin hip hop,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,2018,169.25
Solo de Mi,Bad Bunny,72,X 100PRE,Los Cangri,latin,latin hip hop,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,2018,197.97
RLNDT,Bad Bunny,70,X 100PRE,Los Cangri,latin,latin hip hop,0.6,0.528,0,-6.554,1,0.0308,0.263,0.0,0.588,0.142,108.025,2018,284.85
Estamos Bien,Bad Bunny,76,X 100PRE,Los Cangri,latin,latin hip hop,0.759,0.536,9,-6.663,0,0.173,0.821,4.57e-06,0.107,0.439,119.883,2018,208.08
MIA,Bad Bunny,69,X 100PRE,Los Cangri,latin,latin hip hop,0.816,0.538,6,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054,2018,210.37
Caile (feat. Zion & De La Ghetto),Revol,6,Caile,Los Cangri,latin,latin hip hop,0.768,0.735,1,-2.511,0,0.0669,0.202,0.0,0.0557,0.303,129.99,2016,299.59
Nunca Me Amo,Jon Z,64,Nunca Me Amo,Los Cangri,latin,latin hip hop,0.813,0.787,8,-4.098,0,0.177,0.216,0.0,0.0602,0.451,130.065,2017,199.64
No Te Hagas,Jory Boy,67,No Te Hagas,Los Cangri,latin,latin hip hop,0.748,0.69,0,-3.812,0,0.0477,0.0353,0.0,0.315,0.433,131.972,2017,233.25
"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",De La Ghetto,62,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",Los Cangri,latin,latin hip hop,0.714,0.626,5,-4.655,0,0.423,0.26,0.0,0.284,0.512,76.625,2015,315.44
47 - Remix,Anuel AA,64,47 (Remix),Los Cangri,latin,latin hip hop,0.711,0.699,6,-4.891,1,0.193,0.248,0.0,0.254,0.376,146.016,2017,517.81
Me Mata,Bad Bunny,69,Me Mata,Los Cangri,latin,latin hip hop,0.841,0.53,9,-11.467,1,0.205,0.551,0.0,0.119,0.686,114.028,2017,412.63
"Siempre Me Llama (feat. Farruko, Maldy & Yaviah)",Opi the Hit Machine,46,"Siempre Me Llama (feat. Farruko, Maldy & Yaviah)",Los Cangri,latin,latin hip hop,0.734,0.697,1,-7.541,1,0.0664,0.0498,0.0,0.298,0.908,169.975,2016,250.74
No Es Una Gial (feat. De La Ghetto),Farruko,34,Imperio Nazza Farruko Edition,Los Cangri,latin,latin hip hop,0.685,0.891,11,-5.957,0,0.0662,0.224,0.0,0.229,0.954,78.993,2017,226.33
Corazon De Seda (feat. Ozuna),Klasico,63,Los Que Gustan,Los Cangri,latin,latin hip hop,0.841,0.694,7,-5.114,0,0.0937,0.0759,0.0,0.102,0.83,90.034,2016,186.98
Regalame una Noche - Remix,J Alvarez,36,J Alvarez (Remixes),Los Cangri,latin,latin hip hop,0.75,0.636,11,-7.485,1,0.059,0.141,0.0,0.319,0.639,89.994,2018,251.13
Pikete,Farruko,37,TMPR The Most Powerful Rookie,Los Cangri,latin,latin hip hop,0.667,0.84,0,-5.405,0,0.0493,0.132,0.0,0.174,0.882,173.98,2016,191.27
Va a Toa,Farruko,24,TMPR The Most Powerful Rookie,Los Cangri,latin,latin hip hop,0.673,0.945,1,-5.166,1,0.043,0.393,4.34e-05,0.519,0.803,92.001,2016,202.45
Prrrum - Remix,Cosculluela,0,The Ones,Los Cangri,latin,latin hip hop,0.857,0.772,1,-3.076,1,0.291,0.167,0.0,0.0721,0.727,90.034,2015,253.6
Life Is Good (feat. Drake),Future,93,Life Is Good (feat. Drake),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,2020,237.74
Ayy Macarena,Tyga,91,Ayy Macarena,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.816,0.63,2,-5.568,1,0.226,0.133,0.0,0.0692,0.715,96.493,2019,131.61
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,JACKBOYS,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,2019,244.87
FML,Arizona Zervas,82,Living Facts,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,2018,223.0
OUT WEST (feat. Young Thug),JACKBOYS,87,JACKBOYS,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,2019,157.71
"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",H.E.R.,61,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.815,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.982,2020,296.01
ROXANNE,Arizona Zervas,71,ROXANNE,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,2019,163.64
Out Of Your Mind (feat. Swae Lee & Chris Brown),French Montana,75,MONTANA,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.718,0.882,4,-4.677,0,0.0521,0.0229,0.0286,0.102,0.611,95.005,2019,194.17
GANG GANG,JACKBOYS,84,JACKBOYS,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,2019,244.76
Suicidal,YNW Melly,90,Melly vs. Melvin,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.736,0.369,9,-9.682,0,0.0688,0.334,0.0,0.126,0.235,140.005,2019,223.0
Richer Than Ever,Fivio Foreign,40,Richer Than Ever,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.715,0.537,9,-9.414,1,0.279,0.00235,0.0,0.358,0.287,142.952,2020,185.44
Immortal,21 Savage,83,Immortal,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,2019,254.72
Lalala,Y2K,91,Lalala,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.843,0.391,2,-7.899,1,0.0845,0.181,0.0,0.137,0.496,129.972,2019,160.63
HIGHEST IN THE ROOM,Travis Scott,94,HIGHEST IN THE ROOM,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,2019,175.72
BEST ON EARTH (feat. BIA),Russ,82,BEST ON EARTH (feat. BIA),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.568,0.764,5,-3.465,0,0.255,0.217,0.0,0.0931,0.625,179.985,2019,160.72
Hop Off A Jet (feat. Travis Scott),Young Thug,82,So Much Fun (Deluxe),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,2019,174.07
20/20,Lil Tjay,79,20/20,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.886,0.336,4,-12.779,1,0.239,0.557,0.0,0.0933,0.536,100.044,2020,230.45
MAMACITA,Tyga,77,MAMACITA,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.786,0.733,6,-4.961,0,0.127,0.0257,0.0,0.143,0.358,101.046,2019,202.65
Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,Bandit (with YoungBoy Never Broke Again),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,2019,189.32
No Denying,J Hus,70,No Denying,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.538,0.725,0,-5.446,1,0.29,0.139,0.0,0.356,0.534,140.087,2019,214.55
Futsal Shuffle 2020,Lil Uzi Vert,91,Futsal Shuffle 2020,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.881,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.296,136.97,2019,198.91
F.N,Lil Tjay,82,True 2 Myself,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,2019,224.0
BOP,DaBaby,93,KIRK,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,2019,159.72
Juicy (feat. Tyga),Doja Cat,75,Hot Pink,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.786,0.652,0,-2.607,1,0.0669,0.102,0.0,0.0697,0.483,170.031,2019,203.09
Purpose (feat. G Herbo),Calboy,60,Purpose (feat. G Herbo),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.841,0.693,3,-5.635,0,0.179,0.207,0.0,0.102,0.706,154.978,2019,179.84
The Box,Roddy Ricch,98,Please Excuse Me For Being Antisocial,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,2019,196.65
NIGHTTIME (Interlude),Russ,75,NIGHTTIME (Interlude),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.823,0.556,5,-5.883,0,0.118,0.34,0.00121,0.084,0.879,142.0,2019,189.87
Vendetta,KILLY,62,Vendetta,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.852,0.537,10,-8.186,0,0.105,0.104,0.0,0.0732,0.592,132.089,2019,149.41
Peta (feat. Meek Mill),Roddy Ricch,84,Please Excuse Me For Being Antisocial,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.778,0.573,10,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,2019,198.85
Go In,Lil Tjay,78,Go In,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.799,0.698,9,-5.947,0,0.169,0.125,0.0,0.0778,0.799,121.998,2019,254.96
VALENTINO,24kGoldn,75,DROPPED OUTTA COLLEGE,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.747,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.965,2019,179.13
Start Wit Me (feat. Gunna),Roddy Ricch,80,Please Excuse Me For Being Antisocial,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,2019,158.69
How I Move (feat. Lil Baby),Flipp Dinero,67,LOVE FOR GUALA,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.808,119.954,2019,224.92
Follow God,Kanye West,85,JESUS IS KING,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,2019,104.59
Panini,Lil Nas X,13,Panini,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,2019,114.89
6 Kiss,Trippie Redd,83,A Love Letter To You 4,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,2019,199.44
Red Eye,7715,40,Red Eye,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.775,0.653,1,-4.755,1,0.103,0.298,0.0,0.101,0.658,131.911,2019,154.71
Like A Pro,Blac Youngsta,57,Church on Sunday,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.864,0.483,8,-5.147,1,0.363,0.00518,0.0,0.0755,0.428,164.916,2019,177.01
Princ3,Not3s,61,Princ3,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.556,0.692,9,-5.986,0,0.284,0.183,0.0,0.131,0.702,105.473,2019,187.38
Last Name (feat. Lil Durk),Future,70,Last Name (feat. Lil Durk),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.671,0.568,0,-6.48,1,0.421,0.17,0.0,0.139,0.336,113.296,2019,209.59
Whisper,Blac Youngsta,61,Church on Sunday,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.893,0.783,7,-4.173,1,0.236,0.0259,0.0,0.197,0.584,101.993,2019,197.19
That's Tuff (feat. Quavo),Rich The Kid,75,That's Tuff,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.903,0.636,10,-4.313,0,0.205,0.635,0.0,0.0866,0.308,137.993,2019,154.0
Cyber Sex,Doja Cat,74,Hot Pink,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,2019,165.73
Woah,Lil Baby,88,Woah,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,2019,183.01
Netflix & Chill,Fredo,75,Netflix & Chill,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.859,0.619,6,-9.434,1,0.121,0.137,0.0,0.0933,0.631,132.01,2019,221.82
Ballin' (with Roddy Ricch),Mustard,90,Perfect Ten,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,2019,180.44
"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,76,MONTANA,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.774,0.836,9,-2.323,0,0.152,0.288,2.44e-05,0.0824,0.494,112.014,2019,201.27
No Idea,Don Toliver,92,No Idea,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,2019,153.75
W (feat. Gunna),Koffee,74,W (feat. Gunna),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14e-05,0.0913,0.902,100.98,2019,230.15
Bang Bang,YNW Melly,78,Melly vs. Melvin,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.657,0.522,10,-7.632,1,0.397,0.156,0.0,0.0811,0.442,179.687,2019,260.33
DROPPED OUTTA COLLEGE,24kGoldn,64,DROPPED OUTTA COLLEGE,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.911,0.378,0,-7.822,1,0.411,0.0116,1.53e-06,0.15,0.19,120.044,2019,127.61
Forever,NLE Choppa,71,Forever,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.602,0.726,5,-4.856,0,0.129,0.382,0.0,0.0691,0.554,90.108,2019,202.67
Fangirl,Lil Peep,67,EVERYBODY'S EVERYTHING,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.483,0.557,2,-7.372,1,0.0709,0.00175,0.0,0.115,0.267,152.906,2019,126.48
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,Hot (Remix) [feat. Gunna and Travis Scott],New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,2019,279.91
I Wanna Rock (feat. Gunna),G-Eazy,64,Scary Nights,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.777,0.851,10,-3.801,0,0.0844,0.00769,0.0,0.14,0.698,100.038,2019,163.39
Goodbye,Blac Youngsta,45,Church on Sunday,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.892,0.83,8,-3.346,1,0.281,0.00942,0.0,0.31,0.705,142.07,2019,245.09
Death,Trippie Redd,77,A Love Letter To You 4,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,2019,172.2
Don't Rush (feat. Headie One),Young T & Bugsey,76,Don't Rush (feat. Headie One),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,2019,207.64
How TF,Deante' Hitchcock,60,How TF,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.733,0.824,6,-4.341,1,0.289,0.592,0.00042,0.217,0.913,83.812,2019,241.21
GAMES ON YOUR PHONE,24kGoldn,64,DROPPED OUTTA COLLEGE,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.683,0.607,5,-5.619,0,0.06,0.15,0.0,0.147,0.495,152.945,2019,150.93
Must Be,J Hus,75,Must Be,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.544,0.677,6,-5.011,1,0.342,0.0251,6.93e-06,0.241,0.601,90.701,2019,207.98
On God,Kanye West,75,JESUS IS KING,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.41,0.886,9,-4.413,0,0.155,0.0671,0.0,0.461,0.393,72.577,2019,136.35
When I Lie,Lil Peep,66,GOTH ANGEL SINNER,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.737,0.588,8,-4.872,0,0.0467,0.00269,0.0,0.276,0.262,150.936,2019,237.0
Monster,Future,55,Monster,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.856,0.693,2,-4.956,1,0.0649,0.103,0.0,0.071,0.133,133.039,2019,219.04
Finer Things,Polo G,74,Die A Legend,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.103,0.131,177.978,2019,182.39
Ransom,Lil Tecca,19,Ransom,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,2019,131.25
Mr. Ferrari,GASHI,54,Mr. Ferrari,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.77,0.792,3,-2.931,0,0.175,0.0698,0.0,0.0981,0.182,100.075,2019,236.39
Pose (feat. Megan Thee Stallion & Lil Uzi Vert),Yo Gotti,68,Pose (feat. Megan Thee Stallion & Lil Uzi Vert),New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.921,0.73,10,-3.899,0,0.283,0.00466,0.0,0.1,0.44,120.075,2019,226.04
"Twisted (feat. Juicy J, Logic & A$AP Rocky)",French Montana,59,MONTANA,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.85,0.866,11,-3.003,1,0.165,0.00934,0.0,0.244,0.91,84.916,2019,262.14
Bury Me,View,45,Bury Me,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81e-05,0.246,0.15,89.517,2019,201.54
